Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
4660	Jan 08 2024	11:29:00	21.07	9.00	--	--
4670	Jan 08 2024	11:29:10	21.07	9.00	--	--
4680	Jan 08 2024	11:29:20	21.07	9.00	--	--
4690	Jan 08 2024	11:29:30	21.08	9.00	--	--
4700	Jan 08 2024	11:29:40	21.08	9.00	--	--
4710	Jan 08 2024	11:29:50	21.08	9.00	--	--
4720	Jan 08 2024	11:30:00	21.08	9.00	--	--
4730	Jan 08 2024	11:30:11	21.09	9.00	--	--
4740	Jan 08 2024	11:30:21	21.08	9.00	--	--
4750	Jan 08 2024	11:30:31	21.08	9.00	--	--
4760	Jan 08 2024	11:30:41	21.08	9.00	--	--
4770	Jan 08 2024	11:30:51	21.08	9.00	--	--
4780	Jan 08 2024	11:31:01	21.08	9.00	--	--
4790	Jan 08 2024	11:31:11	21.09	9.00	--	--
4800	Jan 08 2024	11:31:21	21.08	9.00	--	--
4810	Jan 08 2024	11:31:31	21.08	9.00	--	--
4820	Jan 08 2024	11:31:41	21.08	9.00	--	--
4830	Jan 08 2024	11:31:51	21.07	9.00	--	--
4840	Jan 08 2024	11:32:01	21.08	9.00	--	--
4850	Jan 08 2024	11:32:11	21.08	9.00	--	--
4860	Jan 08 2024	11:32:21	21.07	9.00	--	--
4870	Jan 08 2024	11:32:31	21.07	9.08	--	--
4880	Jan 08 2024	11:32:41	21.08	9.02	--	--
4890	Jan 08 2024	11:32:51	21.08	9.10	--	--
4900	Jan 08 2024	11:33:01	21.07	9.10	--	--
4910	Jan 08 2024	11:33:11	21.07	9.10	--	--
4920	Jan 08 2024	11:33:21	21.07	9.10	--	--
4930	Jan 08 2024	11:33:31	21.08	9.10	--	--
4940	Jan 08 2024	11:33:41	21.07	9.10	--	--
4950	Jan 08 2024	11:33:52	21.07	9.10	--	--
4960	Jan 08 2024	11:34:02	21.08	9.10	--	--
4970	Jan 08 2024	11:34:12	21.07	9.10	--	--
4980	Jan 08 2024	11:34:22	21.06	9.10	--	--
4990	Jan 08 2024	11:34:32	21.07	9.10	--	--
5000	Jan 08 2024	11:34:42	21.07	9.10	--	--
5010	Jan 08 2024	11:34:52	21.07	9.10	--	--
5020	Jan 08 2024	11:35:02	21.06	9.10	--	--
5030	Jan 08 2024	11:35:12	21.06	9.10	--	--
5040	Jan 08 2024	11:35:22	21.06	9.10	--	--
5050	Jan 08 2024	11:35:32	21.06	9.10	--	--
5060	Jan 08 2024	11:35:42	21.06	9.10	--	--
5070	Jan 08 2024	11:35:52	21.06	9.10	--	--
5080	Jan 08 2024	11:36:02	21.06	9.10	--	--
5090	Jan 08 2024	11:36:12	21.05	9.10	--	--
5100	Jan 08 2024	11:36:22	21.06	9.10	--	--
5110	Jan 08 2024	11:36:32	21.05	9.10	--	--
5120	Jan 08 2024	11:36:42	21.05	9.10	--	--
5130	Jan 08 2024	11:36:52	21.05	9.10	--	--
5140	Jan 08 2024	11:37:03	21.05	9.10	--	--
5150	Jan 08 2024	11:37:13	21.05	9.10	--	--
5160	Jan 08 2024	11:37:23	21.05	9.10	--	--
5170	Jan 08 2024	11:37:33	21.05	9.10	--	--
5180	Jan 08 2024	11:37:43	21.05	9.08	--	--
5190	Jan 08 2024	11:37:53	21.04	9.06	--	--
5200	Jan 08 2024	11:38:03	21.04	9.02	--	--
5210	Jan 08 2024	11:38:13	21.05	9.00	--	--
5220	Jan 08 2024	11:38:23	21.04	9.02	--	--
5230	Jan 08 2024	11:38:33	21.04	9.00	--	--
5240	Jan 08 2024	11:38:43	21.04	9.00	--	--
5250	Jan 08 2024	11:38:53	21.04	9.00	--	--
5260	Jan 08 2024	11:39:03	21.03	9.00	--	--
5270	Jan 08 2024	11:39:13	21.03	9.00	--	--
5280	Jan 08 2024	11:39:23	21.03	9.00	--	--
5290	Jan 08 2024	11:39:33	21.03	9.00	--	--
5300	Jan 08 2024	11:39:43	21.03	9.04	--	--
5310	Jan 08 2024	11:39:53	21.03	9.02	--	--
5320	Jan 08 2024	11:40:03	21.03	9.00	--	--
5330	Jan 08 2024	11:40:13	21.03	9.00	--	--
5340	Jan 08 2024	11:40:24	21.02	9.00	--	--
5350	Jan 08 2024	11:40:34	21.02	9.00	--	--
5360	Jan 08 2024	11:40:44	21.03	8.92	--	--
5370	Jan 08 2024	11:40:54	21.02	8.90	--	--
5380	Jan 08 2024	11:41:04	21.02	8.90	--	--
5390	Jan 08 2024	11:41:14	21.02	8.90	--	--
5400	Jan 08 2024	11:41:24	21.02	8.90	--	--
5410	Jan 08 2024	11:41:34	21.02	8.90	--	--
5420	Jan 08 2024	11:41:44	21.01	8.90	--	--
5430	Jan 08 2024	11:41:54	21.02	8.90	--	--
5440	Jan 08 2024	11:42:04	21.02	8.90	--	--
5450	Jan 08 2024	11:42:14	21.01	8.90	--	--
5460	Jan 08 2024	11:42:24	21.02	8.90	--	--
5470	Jan 08 2024	11:42:34	21.01	8.90	--	--
5480	Jan 08 2024	11:42:44	21.01	8.90	--	--
5490	Jan 08 2024	11:42:54	21.01	8.90	--	--
5500	Jan 08 2024	11:43:05	21.02	8.88	--	--
5510	Jan 08 2024	11:43:15	21.01	8.88	--	--
5520	Jan 08 2024	11:43:25	21.01	8.88	--	--
5530	Jan 08 2024	11:43:35	21.01	8.80	--	--
5540	Jan 08 2024	11:43:45	21.02	8.80	--	--
5550	Jan 08 2024	11:43:55	21.01	8.80	--	--
5560	Jan 08 2024	11:44:05	21.01	8.80	--	--
5570	Jan 08 2024	11:44:15	21.01	8.80	--	--
5580	Jan 08 2024	11:44:25	21.00	8.80	--	--
5590	Jan 08 2024	11:44:35	21.02	8.80	--	--
5600	Jan 08 2024	11:44:45	21.01	8.80	--	--
5610	Jan 08 2024	11:44:55	21.01	8.80	--	--
5620	Jan 08 2024	11:45:05	21.01	8.80	--	--
5630	Jan 08 2024	11:45:15	21.00	8.80	--	--
5640	Jan 08 2024	11:45:25	21.01	8.80	--	--
5650	Jan 08 2024	11:45:35	21.00	8.80	--	--
5660	Jan 08 2024	11:45:46	21.01	8.80	--	--
5670	Jan 08 2024	11:45:56	21.01	8.80	--	--
5680	Jan 08 2024	11:46:06	21.01	8.80	--	--
5690	Jan 08 2024	11:46:16	21.01	8.78	--	--
5700	Jan 08 2024	11:46:26	21.01	8.80	--	--
5710	Jan 08 2024	11:46:36	21.01	8.78	--	--
5720	Jan 08 2024	11:46:46	21.01	8.74	--	--
5730	Jan 08 2024	11:46:56	21.01	8.74	--	--
5740	Jan 08 2024	11:47:06	21.01	8.78	--	--
5750	Jan 08 2024	11:47:16	21.01	8.80	--	--
5760	Jan 08 2024	11:47:26	21.01	8.78	--	--
5770	Jan 08 2024	11:47:36	21.01	8.76	--	--
5780	Jan 08 2024	11:47:46	21.02	8.80	--	--
5790	Jan 08 2024	11:47:56	21.02	8.80	--	--
5800	Jan 08 2024	11:48:06	21.02	8.80	--	--
5810	Jan 08 2024	11:48:16	21.02	8.80	--	--
5820	Jan 08 2024	11:48:26	21.01	8.80	--	--
5830	Jan 08 2024	11:48:37	21.01	8.80	--	--
5840	Jan 08 2024	11:48:47	21.01	8.80	--	--
5850	Jan 08 2024	11:48:57	21.01	8.80	--	--
5860	Jan 08 2024	11:49:07	21.02	8.80	--	--
5870	Jan 08 2024	11:49:17	21.01	8.80	--	--
5880	Jan 08 2024	11:49:27	21.01	8.80	--	--
5890	Jan 08 2024	11:49:37	21.01	8.80	--	--
5900	Jan 08 2024	11:49:47	21.01	8.80	--	--
5910	Jan 08 2024	11:49:57	21.01	8.80	--	--
5920	Jan 08 2024	11:50:07	21.01	8.80	--	--
5930	Jan 08 2024	11:50:17	21.01	8.80	--	--
5940	Jan 08 2024	11:50:27	21.01	8.80	--	--
5950	Jan 08 2024	11:50:37	21.01	8.80	--	--
5960	Jan 08 2024	11:50:47	21.02	8.78	--	--
5970	Jan 08 2024	11:50:57	21.01	8.80	--	--
5980	Jan 08 2024	11:51:07	21.01	8.80	--	--
5990	Jan 08 2024	11:51:17	21.01	8.80	--	--
6000	Jan 08 2024	11:51:28	21.01	8.80	--	--
6010	Jan 08 2024	11:51:38	21.01	8.80	--	--
6020	Jan 08 2024	11:51:48	21.01	8.78	--	--
6030	Jan 08 2024	11:51:58	21.01	8.70	--	--
6040	Jan 08 2024	11:52:08	21.01	8.70	--	--
6050	Jan 08 2024	11:52:18	21.00	8.70	--	--
6060	Jan 08 2024	11:52:28	21.01	8.70	--	--
6070	Jan 08 2024	11:52:38	21.01	8.70	--	--
6080	Jan 08 2024	11:52:48	21.01	8.70	--	--
6090	Jan 08 2024	11:52:58	21.01	8.70	--	--
6100	Jan 08 2024	11:53:08	21.01	8.70	--	--
6110	Jan 08 2024	11:53:18	21.01	8.70	--	--
6120	Jan 08 2024	11:53:28	21.01	8.70	--	--
6130	Jan 08 2024	11:53:38	21.01	8.70	--	--
6140	Jan 08 2024	11:53:48	21.01	8.70	--	--
6150	Jan 08 2024	11:53:58	21.01	8.70	--	--
6160	Jan 08 2024	11:54:08	21.01	8.70	--	--
6170	Jan 08 2024	11:54:18	21.01	8.70	--	--
6180	Jan 08 2024	11:54:28	21.01	8.80	--	--
6190	Jan 08 2024	11:54:38	21.01	8.74	--	--
6200	Jan 08 2024	11:54:49	21.01	8.70	--	--
6210	Jan 08 2024	11:54:59	21.01	8.70	--	--
6220	Jan 08 2024	11:55:09	21.02	8.76	--	--
6230	Jan 08 2024	11:55:19	21.01	8.78	--	--
6240	Jan 08 2024	11:55:29	21.01	8.80	--	--
6250	Jan 08 2024	11:55:39	21.01	8.78	--	--
6260	Jan 08 2024	11:55:49	21.01	8.76	--	--
6270	Jan 08 2024	11:55:59	21.00	8.80	--	--
6280	Jan 08 2024	11:56:09	21.01	8.74	--	--
6290	Jan 08 2024	11:56:19	21.01	8.74	--	--
6300	Jan 08 2024	11:56:29	21.01	8.78	--	--
6310	Jan 08 2024	11:56:39	21.01	8.78	--	--
6320	Jan 08 2024	11:56:49	21.01	8.74	--	--
6330	Jan 08 2024	11:56:59	21.01	8.74	--	--
6340	Jan 08 2024	11:57:09	21.01	8.70	--	--
6350	Jan 08 2024	11:57:20	21.01	8.76	--	--
6360	Jan 08 2024	11:57:30	21.02	8.80	--	--
6370	Jan 08 2024	11:57:40	21.02	8.80	--	--
6380	Jan 08 2024	11:57:50	21.02	8.80	--	--
6390	Jan 08 2024	11:58:00	21.01	8.80	--	--
6400	Jan 08 2024	11:58:10	21.01	8.80	--	--
6410	Jan 08 2024	11:58:20	21.02	8.80	--	--
6420	Jan 08 2024	11:58:30	21.02	8.80	--	--
6430	Jan 08 2024	11:58:40	21.02	8.80	--	--
6440	Jan 08 2024	11:58:50	21.03	8.80	--	--
6450	Jan 08 2024	11:59:00	21.03	8.88	--	--
6460	Jan 08 2024	11:59:10	21.03	8.90	--	--
6470	Jan 08 2024	11:59:20	21.03	8.90	--	--
6480	Jan 08 2024	11:59:30	21.03	8.90	--	--
6490	Jan 08 2024	11:59:40	21.03	8.90	--	--
6500	Jan 08 2024	11:59:50	21.03	8.90	--	--
6510	Jan 08 2024	12:00:00	21.03	8.82	--	--
6520	Jan 08 2024	12:00:10	21.03	8.80	--	--
6530	Jan 08 2024	12:00:20	21.03	8.80	--	--
6540	Jan 08 2024	12:00:30	21.02	8.80	--	--
6550	Jan 08 2024	12:00:41	21.02	8.80	--	--
6560	Jan 08 2024	12:00:51	21.03	8.80	--	--
6570	Jan 08 2024	12:01:01	21.03	8.80	--	--
6580	Jan 08 2024	12:01:11	21.03	8.80	--	--
6590	Jan 08 2024	12:01:21	21.02	8.80	--	--
6600	Jan 08 2024	12:01:31	21.04	8.80	--	--
6610	Jan 08 2024	12:01:41	21.03	8.80	--	--
6620	Jan 08 2024	12:01:51	21.04	8.80	--	--
6630	Jan 08 2024	12:02:01	21.03	8.80	--	--
6640	Jan 08 2024	12:02:11	21.03	8.80	--	--
6650	Jan 08 2024	12:02:21	21.04	8.80	--	--
6660	Jan 08 2024	12:02:31	21.04	8.80	--	--
6670	Jan 08 2024	12:02:41	21.04	8.80	--	--
6680	Jan 08 2024	12:02:51	21.04	8.80	--	--
6690	Jan 08 2024	12:03:01	21.05	8.80	--	--
6700	Jan 08 2024	12:03:11	21.05	8.80	--	--
6710	Jan 08 2024	12:03:21	21.05	8.80	--	--
6720	Jan 08 2024	12:03:31	21.05	8.80	--	--
6730	Jan 08 2024	12:03:41	21.05	8.80	--	--
6740	Jan 08 2024	12:03:52	21.05	8.80	--	--
6750	Jan 08 2024	12:04:02	21.05	8.80	--	--
6760	Jan 08 2024	12:04:12	21.05	8.80	--	--
6770	Jan 08 2024	12:04:22	21.04	8.80	--	--
6780	Jan 08 2024	12:04:32	21.03	8.80	--	--
6790	Jan 08 2024	12:04:42	21.04	8.80	--	--
6800	Jan 08 2024	12:04:52	21.04	8.80	--	--
6810	Jan 08 2024	12:05:02	21.04	8.80	--	--
6820	Jan 08 2024	12:05:12	21.04	8.80	--	--
6830	Jan 08 2024	12:05:22	21.04	8.80	--	--
6840	Jan 08 2024	12:05:32	21.03	8.80	--	--
6850	Jan 08 2024	12:05:42	21.03	8.80	--	--
6860	Jan 08 2024	12:05:52	21.03	8.80	--	--
6870	Jan 08 2024	12:06:02	21.04	8.80	--	--
6880	Jan 08 2024	12:06:12	21.03	8.80	--	--
6890	Jan 08 2024	12:06:22	21.03	8.80	--	--
6900	Jan 08 2024	12:06:32	21.02	8.80	--	--
6910	Jan 08 2024	12:06:42	21.03	8.80	--	--
6920	Jan 08 2024	12:06:52	21.03	8.80	--	--
6930	Jan 08 2024	12:07:02	21.03	8.80	--	--
6940	Jan 08 2024	12:07:13	21.03	8.80	--	--
6950	Jan 08 2024	12:07:23	21.03	8.80	--	--
6960	Jan 08 2024	12:07:33	21.02	8.80	--	--
6970	Jan 08 2024	12:07:43	21.03	8.78	--	--
6980	Jan 08 2024	12:07:53	21.03	8.74	--	--
6990	Jan 08 2024	12:08:03	21.03	8.70	--	--
7000	Jan 08 2024	12:08:13	21.03	8.70	--	--
7010	Jan 08 2024	12:08:23	21.03	8.70	--	--
7020	Jan 08 2024	12:08:33	21.03	8.70	--	--
7030	Jan 08 2024	12:08:43	21.03	8.70	--	--
7040	Jan 08 2024	12:08:53	21.02	8.70	--	--
7050	Jan 08 2024	12:09:03	21.02	8.70	--	--
7060	Jan 08 2024	12:09:13	21.03	8.70	--	--
7070	Jan 08 2024	12:09:23	21.02	8.70	--	--
7080	Jan 08 2024	12:09:33	21.03	8.70	--	--
7090	Jan 08 2024	12:09:43	21.02	8.70	--	--
7100	Jan 08 2024	12:09:53	21.03	8.70	--	--
7110	Jan 08 2024	12:10:03	21.03	8.70	--	--
7120	Jan 08 2024	12:10:13	21.03	8.70	--	--
7130	Jan 08 2024	12:10:24	21.03	8.76	--	--
7140	Jan 08 2024	12:10:34	21.03	8.76	--	--
7150	Jan 08 2024	12:10:44	21.03	8.70	--	--
7160	Jan 08 2024	12:10:54	21.03	8.70	--	--
7170	Jan 08 2024	12:11:04	21.03	8.70	--	--
7180	Jan 08 2024	12:11:14	21.03	8.70	--	--
7190	Jan 08 2024	12:11:24	21.02	8.70	--	--
7200	Jan 08 2024	12:11:34	21.02	8.70	--	--
7210	Jan 08 2024	12:11:44	21.02	8.70	--	--
7220	Jan 08 2024	12:11:54	21.03	8.70	--	--
7230	Jan 08 2024	12:12:04	21.03	8.70	--	--
7240	Jan 08 2024	12:12:14	21.02	8.70	--	--
7250	Jan 08 2024	12:12:24	21.01	8.70	--	--
7260	Jan 08 2024	12:12:34	21.02	8.72	--	--
7270	Jan 08 2024	12:12:44	21.02	8.74	--	--
7280	Jan 08 2024	12:12:54	21.02	8.78	--	--
7290	Jan 08 2024	12:13:04	21.02	8.74	--	--
7300	Jan 08 2024	12:13:14	21.02	8.70	--	--
7310	Jan 08 2024	12:13:25	21.02	8.70	--	--
7320	Jan 08 2024	12:13:35	21.03	8.70	--	--
7330	Jan 08 2024	12:13:45	21.03	8.70	--	--
7340	Jan 08 2024	12:13:55	21.02	8.70	--	--
7350	Jan 08 2024	12:14:05	21.02	8.70	--	--
7360	Jan 08 2024	12:14:15	21.02	8.70	--	--
7370	Jan 08 2024	12:14:25	21.02	8.70	--	--
7380	Jan 08 2024	12:14:35	21.03	8.70	--	--
7390	Jan 08 2024	12:14:45	21.02	8.70	--	--
7400	Jan 08 2024	12:14:55	21.02	8.70	--	--
7410	Jan 08 2024	12:15:05	21.02	8.70	--	--
7420	Jan 08 2024	12:15:15	21.03	8.70	--	--
7430	Jan 08 2024	12:15:25	21.02	8.70	--	--
7440	Jan 08 2024	12:15:35	21.02	8.70	--	--
7450	Jan 08 2024	12:15:45	21.02	8.70	--	--
7460	Jan 08 2024	12:15:55	21.02	8.70	--	--
7470	Jan 08 2024	12:16:05	21.02	8.70	--	--
7480	Jan 08 2024	12:16:15	21.01	8.70	--	--
7490	Jan 08 2024	12:16:25	21.01	8.70	--	--
7500	Jan 08 2024	12:16:35	21.02	8.70	--	--
7510	Jan 08 2024	12:16:45	21.02	8.70	--	--
7520	Jan 08 2024	12:16:56	21.02	8.70	--	--
7530	Jan 08 2024	12:17:06	21.02	8.70	--	--
7540	Jan 08 2024	12:17:16	21.01	8.70	--	--
7550	Jan 08 2024	12:17:26	21.02	8.70	--	--
7560	Jan 08 2024	12:17:36	21.01	8.70	--	--
7570	Jan 08 2024	12:17:46	21.01	8.70	--	--
7580	Jan 08 2024	12:17:56	21.01	8.64	--	--
7590	Jan 08 2024	12:18:06	21.02	8.68	--	--
7600	Jan 08 2024	12:18:16	21.01	8.66	--	--
7610	Jan 08 2024	12:18:26	21.01	8.70	--	--
7620	Jan 08 2024	12:18:36	21.01	8.70	--	--
7630	Jan 08 2024	12:18:46	21.02	8.68	--	--
7640	Jan 08 2024	12:18:56	21.01	8.62	--	--
7650	Jan 08 2024	12:19:06	21.01	8.60	--	--
7660	Jan 08 2024	12:19:16	21.01	8.60	--	--
7670	Jan 08 2024	12:19:26	21.01	8.60	--	--
7680	Jan 08 2024	12:19:36	21.01	8.60	--	--
7690	Jan 08 2024	12:19:46	21.01	8.60	--	--
7700	Jan 08 2024	12:19:56	21.01	8.60	--	--
7710	Jan 08 2024	12:20:07	21.02	8.60	--	--
7720	Jan 08 2024	12:20:17	21.02	8.60	--	--
7730	Jan 08 2024	12:20:27	21.01	8.60	--	--
7740	Jan 08 2024	12:20:37	21.01	8.56	--	--
7750	Jan 08 2024	12:20:47	21.01	8.50	--	--
7760	Jan 08 2024	12:20:57	21.01	8.56	--	--
7770	Jan 08 2024	12:21:07	21.01	8.52	--	--
7780	Jan 08 2024	12:21:17	21.01	8.50	--	--
7790	Jan 08 2024	12:21:27	21.01	8.50	--	--
7800	Jan 08 2024	12:21:37	21.01	8.50	--	--
7810	Jan 08 2024	12:21:47	21.01	8.50	--	--
7820	Jan 08 2024	12:21:57	21.01	8.50	--	--
7830	Jan 08 2024	12:22:07	21.01	8.50	--	--
7840	Jan 08 2024	12:22:17	21.01	8.50	--	--
7850	Jan 08 2024	12:22:27	21.01	8.50	--	--
7860	Jan 08 2024	12:22:37	21.01	8.50	--	--
7870	Jan 08 2024	12:22:47	21.01	8.50	--	--
7880	Jan 08 2024	12:22:58	21.01	8.50	--	--
7890	Jan 08 2024	12:23:08	21.01	8.50	--	--
7900	Jan 08 2024	12:23:18	21.01	8.50	--	--
7910	Jan 08 2024	12:23:28	21.01	8.50	--	--
7920	Jan 08 2024	12:23:38	21.00	8.50	--	--
7930	Jan 08 2024	12:23:48	21.01	8.50	--	--
7940	Jan 08 2024	12:23:58	21.01	8.50	--	--
7950	Jan 08 2024	12:24:08	21.00	8.50	--	--
7960	Jan 08 2024	12:24:18	21.01	8.56	--	--
7970	Jan 08 2024	12:24:28	21.00	8.58	--	--
7980	Jan 08 2024	12:24:38	21.01	8.50	--	--
7990	Jan 08 2024	12:24:48	21.00	8.50	--	--
8000	Jan 08 2024	12:24:58	21.00	8.50	--	--
8010	Jan 08 2024	12:25:08	21.01	8.50	--	--
8020	Jan 08 2024	12:25:18	21.01	8.50	--	--
8030	Jan 08 2024	12:25:28	21.00	8.50	--	--
8040	Jan 08 2024	12:25:38	21.01	8.50	--	--
8050	Jan 08 2024	12:25:48	21.00	8.50	--	--
8060	Jan 08 2024	12:25:58	21.01	8.50	--	--
8070	Jan 08 2024	12:26:09	21.00	8.50	--	--
8080	Jan 08 2024	12:26:19	21.01	8.50	--	--
8090	Jan 08 2024	12:26:29	21.00	8.50	--	--
8100	Jan 08 2024	12:26:39	21.01	8.50	--	--
8110	Jan 08 2024	12:26:49	21.01	8.50	--	--
8120	Jan 08 2024	12:26:59	21.00	8.50	--	--
8130	Jan 08 2024	12:27:09	21.01	8.50	--	--
8140	Jan 08 2024	12:27:19	21.01	8.50	--	--
8150	Jan 08 2024	12:27:29	21.00	8.50	--	--
8160	Jan 08 2024	12:27:39	21.01	8.50	--	--
8170	Jan 08 2024	12:27:49	21.01	8.50	--	--
8180	Jan 08 2024	12:27:59	21.00	8.50	--	--
8190	Jan 08 2024	12:28:09	21.01	8.50	--	--
8200	Jan 08 2024	12:28:19	21.00	8.50	--	--
8210	Jan 08 2024	12:28:29	21.01	8.50	--	--
8220	Jan 08 2024	12:28:39	21.00	8.50	--	--
8230	Jan 08 2024	12:28:50	21.00	8.50	--	--
8240	Jan 08 2024	12:29:00	21.00	8.50	--	--
8250	Jan 08 2024	12:29:10	21.01	8.50	--	--
8260	Jan 08 2024	12:29:20	20.99	8.50	--	--
8270	Jan 08 2024	12:29:30	21.01	8.50	--	--
8280	Jan 08 2024	12:29:40	21.00	8.50	--	--
8290	Jan 08 2024	12:29:50	21.00	8.50	--	--
8300	Jan 08 2024	12:30:00	21.00	8.50	--	--
8310	Jan 08 2024	12:30:10	21.00	8.50	--	--
8320	Jan 08 2024	12:30:20	21.00	8.50	--	--
8330	Jan 08 2024	12:30:30	21.00	8.50	--	--
8340	Jan 08 2024	12:30:40	21.00	8.50	--	--
8350	Jan 08 2024	12:30:50	21.00	8.52	--	--
8360	Jan 08 2024	12:31:00	21.00	8.50	--	--
8370	Jan 08 2024	12:31:10	21.00	8.50	--	--
8380	Jan 08 2024	12:31:20	21.00	8.50	--	--
8390	Jan 08 2024	12:31:30	21.00	8.50	--	--
8400	Jan 08 2024	12:31:40	21.00	8.50	--	--
8410	Jan 08 2024	12:31:50	21.00	8.50	--	--
8420	Jan 08 2024	12:32:00	21.00	8.50	--	--
8430	Jan 08 2024	12:32:10	21.00	8.50	--	--
8440	Jan 08 2024	12:32:21	21.00	8.50	--	--
8450	Jan 08 2024	12:32:31	21.00	8.50	--	--
8460	Jan 08 2024	12:32:41	21.00	8.50	--	--
8470	Jan 08 2024	12:32:51	20.99	8.50	--	--
8480	Jan 08 2024	12:33:01	21.01	8.50	--	--
8490	Jan 08 2024	12:33:11	21.00	8.50	--	--
8500	Jan 08 2024	12:33:21	21.01	8.50	--	--
8510	Jan 08 2024	12:33:31	21.00	8.50	--	--
8520	Jan 08 2024	12:33:41	21.00	8.50	--	--
8530	Jan 08 2024	12:33:51	21.00	8.50	--	--
8540	Jan 08 2024	12:34:01	21.00	8.50	--	--
8550	Jan 08 2024	12:34:11	20.99	8.50	--	--
8560	Jan 08 2024	12:34:21	21.00	8.50	--	--
8570	Jan 08 2024	12:34:31	21.00	8.50	--	--
8580	Jan 08 2024	12:34:41	21.00	8.54	--	--
8590	Jan 08 2024	12:34:51	21.00	8.58	--	--
8600	Jan 08 2024	12:35:01	20.99	8.60	--	--
8610	Jan 08 2024	12:35:11	20.99	8.60	--	--
8620	Jan 08 2024	12:35:21	21.00	8.60	--	--
8630	Jan 08 2024	12:35:31	21.00	8.60	--	--
8640	Jan 08 2024	12:35:41	21.00	8.60	--	--
8650	Jan 08 2024	12:35:51	20.99	8.60	--	--
8660	Jan 08 2024	12:36:02	20.99	8.60	--	--
8670	Jan 08 2024	12:36:12	20.99	8.54	--	--
8680	Jan 08 2024	12:36:22	21.00	8.52	--	--
8690	Jan 08 2024	12:36:32	20.99	8.50	--	--
8700	Jan 08 2024	12:36:42	20.99	8.50	--	--
8710	Jan 08 2024	12:36:52	21.00	8.50	--	--
8720	Jan 08 2024	12:37:02	21.00	8.50	--	--
8730	Jan 08 2024	12:37:12	20.99	8.50	--	--
8740	Jan 08 2024	12:37:22	20.99	8.50	--	--
8750	Jan 08 2024	12:37:32	21.00	8.50	--	--
8760	Jan 08 2024	12:37:42	20.99	8.50	--	--
8770	Jan 08 2024	12:37:52	21.00	8.50	--	--
8780	Jan 08 2024	12:38:02	20.99	8.50	--	--
8790	Jan 08 2024	12:38:12	20.99	8.50	--	--
8800	Jan 08 2024	12:38:22	20.99	8.50	--	--
8810	Jan 08 2024	12:38:32	20.99	8.50	--	--
8820	Jan 08 2024	12:38:43	20.99	8.50	--	--
8830	Jan 08 2024	12:38:53	20.98	8.48	--	--
8840	Jan 08 2024	12:39:03	20.98	8.50	--	--
8850	Jan 08 2024	12:39:13	20.98	8.50	--	--
8860	Jan 08 2024	12:39:23	20.98	8.50	--	--
8870	Jan 08 2024	12:39:33	20.98	8.50	--	--
8880	Jan 08 2024	12:39:43	21.00	8.50	--	--
8890	Jan 08 2024	12:39:53	20.98	8.50	--	--
8900	Jan 08 2024	12:40:03	20.98	8.50	--	--
8910	Jan 08 2024	12:40:13	21.00	8.50	--	--
8920	Jan 08 2024	12:40:23	20.99	8.50	--	--
8930	Jan 08 2024	12:40:33	20.99	8.48	--	--
8940	Jan 08 2024	12:40:43	20.99	8.50	--	--
8950	Jan 08 2024	12:40:53	20.99	8.50	--	--
8960	Jan 08 2024	12:41:03	20.99	8.50	--	--
8970	Jan 08 2024	12:41:13	20.99	8.50	--	--
8980	Jan 08 2024	12:41:23	20.99	8.50	--	--
8990	Jan 08 2024	12:41:33	20.99	8.50	--	--
9000	Jan 08 2024	12:41:43	20.99	8.48	--	--
9010	Jan 08 2024	12:41:53	20.99	8.50	--	--
9020	Jan 08 2024	12:42:03	20.98	8.50	--	--
9030	Jan 08 2024	12:42:13	20.99	8.50	--	--
9040	Jan 08 2024	12:42:24	21.00	8.50	--	--
9050	Jan 08 2024	12:42:34	21.00	8.50	--	--
9060	Jan 08 2024	12:42:44	21.00	8.50	--	--
9070	Jan 08 2024	12:42:54	21.00	8.50	--	--
9080	Jan 08 2024	12:43:04	20.99	8.50	--	--
9090	Jan 08 2024	12:43:14	21.00	8.50	--	--
9100	Jan 08 2024	12:43:24	20.99	8.50	--	--
9110	Jan 08 2024	12:43:34	20.99	8.50	--	--
9120	Jan 08 2024	12:43:44	20.99	8.50	--	--
9130	Jan 08 2024	12:43:54	20.99	8.50	--	--
9140	Jan 08 2024	12:44:04	21.00	8.50	--	--
9150	Jan 08 2024	12:44:14	21.00	8.50	--	--
9160	Jan 08 2024	12:44:24	20.99	8.50	--	--
9170	Jan 08 2024	12:44:34	21.00	8.50	--	--
9180	Jan 08 2024	12:44:44	20.99	8.50	--	--
9190	Jan 08 2024	12:44:54	20.99	8.50	--	--
9200	Jan 08 2024	12:45:05	21.00	8.50	--	--
9210	Jan 08 2024	12:45:15	21.00	8.46	--	--
9220	Jan 08 2024	12:45:25	21.00	8.48	--	--
9230	Jan 08 2024	12:45:35	21.00	8.48	--	--
9240	Jan 08 2024	12:45:45	20.99	8.44	--	--
9250	Jan 08 2024	12:45:55	21.00	8.42	--	--
9260	Jan 08 2024	12:46:05	21.00	8.44	--	--
9270	Jan 08 2024	12:46:15	21.00	8.40	--	--
9280	Jan 08 2024	12:46:25	21.00	8.44	--	--
